id,level,kind,source,page,title,reading,status
N2-vocab-0260,N2,vocab,N2 Junbi Từ vựng,81,受賞,じゅしょう,TITLE_IN_PDF
N2-vocab-0261,N2,vocab,N2 Junbi Từ vựng,82,要点,ようてん,TITLE_IN_PDF
N2-vocab-0262,N2,vocab,N2 Junbi Từ vựng,82,購入,こうにゅう,TITLE_IN_PDF
N2-vocab-0263,N2,vocab,N2 Junbi Từ vựng,82,再発,さいはつ,TITLE_IN_PDF
N2-vocab-0264,N2,vocab,N2 Junbi Từ vựng,83,講演,こうえん,TITLE_IN_PDF
N2-vocab-0265,N2,vocab,N2 Junbi Từ vựng,83,対策,たいさく,TITLE_IN_PDF
N2-vocab-0266,N2,vocab,N2 Junbi Từ vựng,83,優先,ゆうせん,TITLE_IN_PDF
N2-vocab-0267,N2,vocab,N2 Junbi Từ vựng,83,勤務,きんむ,TITLE_IN_PDF
N2-vocab-0268,N2,vocab,N2 Junbi Từ vựng,84,覚悟,かくご,TITLE_IN_PDF
N2-vocab-0269,N2,vocab,N2 Junbi Từ vựng,84,手数料,てすうりょう,TITLE_IN_PDF
N2-vocab-0270,N2,vocab,N2 Junbi Từ vựng,84,記録,きろく,TITLE_IN_PDF
N2-vocab-0271,N2,vocab,N2 Junbi Từ vựng,85,免許,めんきょ,TITLE_IN_PDF
N2-vocab-0272,N2,vocab,N2 Junbi Từ vựng,85,手前,てまえ,TITLE_IN_PDF
N2-vocab-0273,N2,vocab,N2 Junbi Từ vựng,85,演技,えんぎ,TITLE_IN_PDF
N2-vocab-0274,N2,vocab,N2 Junbi Từ vựng,86,監督,かんとく,TITLE_IN_PDF
N2-vocab-0275,N2,vocab,N2 Junbi Từ vựng,86,出場,しゅつじょう,TITLE_IN_PDF
N2-vocab-0276,N2,vocab,N2 Junbi Từ vựng,86,選択,せんたく,TITLE_IN_PDF
N2-vocab-0277,N2,vocab,N2 Junbi Từ vựng,86,演奏,えんそう,TITLE_IN_PDF
N2-vocab-0278,N2,vocab,N2 Junbi Từ vựng,86,仕組み,しくみ,TITLE_IN_PDF
N2-vocab-0279,N2,vocab,N2 Junbi Từ vựng,87,一変,いっぺん,TITLE_IN_PDF
N2-vocab-0280,N2,vocab,N2 Junbi Từ vựng,87,援助,えんじょ,TITLE_IN_PDF
N2-vocab-0281,N2,vocab,N2 Junbi Từ vựng,88,伝言,でんごん,TITLE_IN_PDF
N2-vocab-0282,N2,vocab,N2 Junbi Từ vựng,88,真実,しんじつ,TITLE_IN_PDF
N2-vocab-0283,N2,vocab,N2 Junbi Từ vựng,88,でたらめ,,TITLE_IN_PDF
N2-vocab-0284,N2,vocab,N2 Junbi Từ vựng,89,各々,おのおの,TITLE_IN_PDF
N2-vocab-0285,N2,vocab,N2 Junbi Từ vựng,89,打ち合わせ,うあわせ,TITLE_IN_PDF
N2-vocab-0286,N2,vocab,N2 Junbi Từ vựng,89,礼儀,れいぎ,TITLE_IN_PDF
N2-vocab-0287,N2,vocab,N2 Junbi Từ vựng,89,訓練,くんれん,TITLE_IN_PDF
N2-vocab-0288,N2,vocab,N2 Junbi Từ vựng,90,娯楽,ごらく,TITLE_IN_PDF
N2-vocab-0289,N2,vocab,N2 Junbi Từ vựng,90,当たり前,あまえ,TITLE_IN_PDF
N2-vocab-0290,N2,vocab,N2 Junbi Từ vựng,90,あちこち,,TITLE_IN_PDF
N2-vocab-0291,N2,vocab,N2 Junbi Từ vựng,91,あらすじ,,TITLE_IN_PDF
N2-vocab-0292,N2,vocab,N2 Junbi Từ vựng,91,呑気,のんき,TITLE_IN_PDF
N2-vocab-0293,N2,vocab,N2 Junbi Từ vựng,91,普段,ふだん,TITLE_IN_PDF
N2-vocab-0294,N2,vocab,N2 Junbi Từ vựng,92,黑字,くろじ,TITLE_IN_PDF
N2-vocab-0295,N2,vocab,N2 Junbi Từ vựng,92,感謝,かんしゃ,TITLE_IN_PDF
N2-vocab-0296,N2,vocab,N2 Junbi Từ vựng,92,拒否,きょひ,TITLE_IN_PDF
N2-vocab-0297,N2,vocab,N2 Junbi Từ vựng,92,景色,けしき,TITLE_IN_PDF
N2-vocab-0298,N2,vocab,N2 Junbi Từ vựng,93,貿易,ぼうえき,TITLE_IN_PDF
N2-vocab-0299,N2,vocab,N2 Junbi Từ vựng,93,防災,ぼうさい,TITLE_IN_PDF
N2-vocab-0300,N2,vocab,N2 Junbi Từ vựng,93,装置,そうち,TITLE_IN_PDF
N2-vocab-0301,N2,vocab,N2 Junbi Từ vựng,94,治療,ちりょう,TITLE_IN_PDF
N2-vocab-0302,N2,vocab,N2 Junbi Từ vựng,94,医療,いりょう,TITLE_IN_PDF
N2-vocab-0303,N2,vocab,N2 Junbi Từ vựng,94,針,はり,TITLE_IN_PDF
N2-vocab-0304,N2,vocab,N2 Junbi Từ vựng,95,行事,ぎょうじ,TITLE_IN_PDF
N2-vocab-0305,N2,vocab,N2 Junbi Từ vựng,95,供給,きょうきゅう,TITLE_IN_PDF
N2-vocab-0306,N2,vocab,N2 Junbi Từ vựng,95,設備,せつび,TITLE_IN_PDF
N2-vocab-0307,N2,vocab,N2 Junbi Từ vựng,95,建設,けんせつ,TITLE_IN_PDF
N2-vocab-0308,N2,vocab,N2 Junbi Từ vựng,96,印刷,いんさつ,TITLE_IN_PDF
N2-vocab-0309,N2,vocab,N2 Junbi Từ vựng,96,貨物,かもつ,TITLE_IN_PDF
N2-vocab-0310,N2,vocab,N2 Junbi Từ vựng,96,延期,えんき,TITLE_IN_PDF
N2-vocab-0311,N2,vocab,N2 Junbi Từ vựng,97,機嫌,きげん,TITLE_IN_PDF
N2-vocab-0312,N2,vocab,N2 Junbi Từ vựng,97,規制,きせい,TITLE_IN_PDF
N2-vocab-0313,N2,vocab,N2 Junbi Từ vựng,97,皮膚,ひふ,TITLE_IN_PDF
N2-vocab-0314,N2,vocab,N2 Junbi Từ vựng,98,熱演,ねつえん,TITLE_IN_PDF
N2-vocab-0315,N2,vocab,N2 Junbi Từ vựng,98,就職,しゅうしょく,TITLE_IN_PDF
N2-vocab-0316,N2,vocab,N2 Junbi Từ vựng,98,構造,こうぞう,TITLE_IN_PDF
N2-vocab-0317,N2,vocab,N2 Junbi Từ vựng,98,更新,こうしん,TITLE_IN_PDF
N2-vocab-0318,N2,vocab,N2 Junbi Từ vựng,98,予防,よぼう,TITLE_IN_PDF
N2-vocab-0319,N2,vocab,N2 Junbi Từ vựng,99,警備,けいび,TITLE_IN_PDF
N2-vocab-0320,N2,vocab,N2 Junbi Từ vựng,99,賃貸,ちんたい,TITLE_IN_PDF
N2-vocab-0321,N2,vocab,N2 Junbi Từ vựng,100,差別,さべつ,TITLE_IN_PDF
N2-vocab-0322,N2,vocab,N2 Junbi Từ vựng,100,標準,ひょうじゅん,TITLE_IN_PDF
N2-vocab-0323,N2,vocab,N2 Junbi Từ vựng,100,名誉,めいよ,TITLE_IN_PDF
N2-vocab-0324,N2,vocab,N2 Junbi Từ vựng,101,豊富,ほうふ,TITLE_IN_PDF
N2-vocab-0325,N2,vocab,N2 Junbi Từ vựng,101,平等,びょうどう,TITLE_IN_PDF
N2-vocab-0326,N2,vocab,N2 Junbi Từ vựng,101,症状,しょうじょう,TITLE_IN_PDF
N2-vocab-0327,N2,vocab,N2 Junbi Từ vựng,101,見出し,みだし,TITLE_IN_PDF
N2-vocab-0328,N2,vocab,N2 Junbi Từ vựng,101,結論,けつろん,TITLE_IN_PDF
N2-vocab-0329,N2,vocab,N2 Junbi Từ vựng,102,未熟,みじゅく,TITLE_IN_PDF
N2-vocab-0330,N2,vocab,N2 Junbi Từ vựng,102,壁,かべ,TITLE_IN_PDF
N2-vocab-0331,N2,vocab,N2 Junbi Từ vựng,103,景気,けいき,TITLE_IN_PDF
N2-vocab-0332,N2,vocab,N2 Junbi Từ vựng,103,募集,ぼしゅう,TITLE_IN_PDF
N2-vocab-0333,N2,vocab,N2 Junbi Từ vựng,104,活発,かっぱつ,TITLE_IN_PDF
N2-vocab-0334,N2,vocab,N2 Junbi Từ vựng,104,手間,てま,TITLE_IN_PDF
N2-vocab-0335,N2,vocab,N2 Junbi Từ vựng,105,感覚,かんかく,TITLE_IN_PDF
N2-vocab-0336,N2,vocab,N2 Junbi Từ vựng,105,余裕,よゆう,TITLE_IN_PDF
N2-vocab-0337,N2,vocab,N2 Junbi Từ vựng,105,講師,こうし,TITLE_IN_PDF
N2-vocab-0338,N2,vocab,N2 Junbi Từ vựng,105,低下,ていか,TITLE_IN_PDF
N2-vocab-0339,N2,vocab,N2 Junbi Từ vựng,106,赤字,あかじ,TITLE_IN_PDF
N2-vocab-0340,N2,vocab,N2 Junbi Từ vựng,106,要求,ようきゅう,TITLE_IN_PDF
N2-vocab-0341,N2,vocab,N2 Junbi Từ vựng,107,見事,みごと,TITLE_IN_PDF
N2-vocab-0342,N2,vocab,N2 Junbi Từ vựng,107,休養,きゅうよう,TITLE_IN_PDF
N2-vocab-0343,N2,vocab,N2 Junbi Từ vựng,108,肌,はだ,TITLE_IN_PDF
N2-vocab-0344,N2,vocab,N2 Junbi Từ vựng,108,生きがい,,TITLE_IN_PDF
N2-vocab-0345,N2,vocab,N2 Junbi Từ vựng,108,食卓,しょくたく,TITLE_IN_PDF
N2-vocab-0346,N2,vocab,N2 Junbi Từ vựng,108,味方,みかた,TITLE_IN_PDF
N2-vocab-0347,N2,vocab,N2 Junbi Từ vựng,109,同僚,どうりょう,TITLE_IN_PDF
N2-vocab-0348,N2,vocab,N2 Junbi Từ vựng,109,人物,じんぶつ,TITLE_IN_PDF
N2-vocab-0349,N2,vocab,N2 Junbi Từ vựng,109,しわ,,TITLE_IN_PDF
N2-vocab-0350,N2,vocab,N2 Junbi Từ vựng,110,処分,,TITLE_IN_PDF
N2-vocab-0351,N2,vocab,N2 Junbi Từ vựng,111,負担,ふたん,TITLE_IN_PDF
N2-vocab-0352,N2,vocab,N2 Junbi Từ vựng,111,省エネ,しょうエネ,TITLE_IN_PDF
N2-vocab-0353,N2,vocab,N2 Junbi Từ vựng,111,海水浴,かいすいよく,TITLE_IN_PDF
N2-vocab-0354,N2,vocab,N2 Junbi Từ vựng,112,妊娠,にんしん,TITLE_IN_PDF
N2-vocab-0355,N2,vocab,N2 Junbi Từ vựng,112,大半,たいはん,TITLE_IN_PDF
N2-vocab-0356,N2,vocab,N2 Junbi Từ vựng,112,おじぎ,,TITLE_IN_PDF
N2-vocab-0357,N2,vocab,N2 Junbi Từ vựng,112,推薦,すいせん,TITLE_IN_PDF
N2-vocab-0358,N2,vocab,N2 Junbi Từ vựng,112,記号,きごう,TITLE_IN_PDF
N2-vocab-0359,N2,vocab,N2 Junbi Từ vựng,113,勘,かん,TITLE_IN_PDF
N2-vocab-0360,N2,vocab,N2 Junbi Từ vựng,113,検索,けんさく,TITLE_IN_PDF
N2-vocab-0361,N2,vocab,N2 Junbi Từ vựng,114,設定,せってい,TITLE_IN_PDF
N2-vocab-0362,N2,vocab,N2 Junbi Từ vựng,114,遺伝,いでん,TITLE_IN_PDF
N2-vocab-0363,N2,vocab,N2 Junbi Từ vựng,114,後日,ごじつ,TITLE_IN_PDF
N2-vocab-0364,N2,vocab,N2 Junbi Từ vựng,115,制度,せいど,TITLE_IN_PDF
N2-vocab-0365,N2,vocab,N2 Junbi Từ vựng,115,作業,さぎょう,TITLE_IN_PDF
N2-vocab-0366,N2,vocab,N2 Junbi Từ vựng,115,至急,しきゅう,TITLE_IN_PDF
N2-vocab-0367,N2,vocab,N2 Junbi Từ vựng,115,年月,ねんげつ,TITLE_IN_PDF
N2-vocab-0368,N2,vocab,N2 Junbi Từ vựng,116,: 自然にあるものを人間が作る,じんこう,TITLE_IN_PDF
N2-vocab-0369,N2,vocab,N2 Junbi Từ vựng,116,天然,てんねん,TITLE_IN_PDF
N2-vocab-0370,N2,vocab,N2 Junbi Từ vựng,116,重視,じゅうし,TITLE_IN_PDF
N2-vocab-0371,N2,vocab,N2 Junbi Từ vựng,117,対立,たいりつ,TITLE_IN_PDF
N2-vocab-0372,N2,vocab,N2 Junbi Từ vựng,117,面積,めんせき,TITLE_IN_PDF
N2-vocab-0373,N2,vocab,N2 Junbi Từ vựng,118,熱中,ねっちゅう,TITLE_IN_PDF
N2-vocab-0374,N2,vocab,N2 Junbi Từ vựng,118,日光,にっこう,TITLE_IN_PDF
N2-vocab-0375,N2,vocab,N2 Junbi Từ vựng,118,周辺,しゅうへん,TITLE_IN_PDF
N2-vocab-0376,N2,vocab,N2 Junbi Từ vựng,119,元,もと,TITLE_IN_PDF
N2-vocab-0377,N2,vocab,N2 Junbi Từ vựng,119,見た目,みため,TITLE_IN_PDF
N2-vocab-0378,N2,vocab,N2 Junbi Từ vựng,119,夜中,よなか,TITLE_IN_PDF
N2-vocab-0379,N2,vocab,N2 Junbi Từ vựng,120,実施,じっし,TITLE_IN_PDF
N2-vocab-0380,N2,vocab,N2 Junbi Từ vựng,120,価値,かち,TITLE_IN_PDF
N2-vocab-0381,N2,vocab,N2 Junbi Từ vựng,121,義務,ぎむ,TITLE_IN_PDF
N2-vocab-0382,N2,vocab,N2 Junbi Từ vựng,121,背景,はいけい,TITLE_IN_PDF
N2-vocab-0383,N2,vocab,N2 Junbi Từ vựng,122,起動,きどう,TITLE_IN_PDF
N2-vocab-0384,N2,vocab,N2 Junbi Từ vựng,122,操作,そうさ,TITLE_IN_PDF
N2-vocab-0385,N2,vocab,N2 Junbi Từ vựng,122,著者,ちょしゃ,TITLE_IN_PDF
N2-vocab-0386,N2,vocab,N2 Junbi Từ vựng,122,診察,しんさつ,TITLE_IN_PDF
N2-vocab-0387,N2,vocab,N2 Junbi Từ vựng,123,批評,ひひょう,TITLE_IN_PDF
N2-vocab-0388,N2,vocab,N2 Junbi Từ vựng,123,出世,しゅっせ,TITLE_IN_PDF
N2-vocab-0389,N2,vocab,N2 Junbi Từ vựng,123,宿泊,しゅくはく,TITLE_IN_PDF
N2-vocab-0390,N2,vocab,N2 Junbi Từ vựng,124,便・便,びんべん,TITLE_IN_RAW_ONLY
N2-vocab-0391,N2,vocab,N2 Junbi Từ vựng,125,収集,しゅうしゅう,TITLE_IN_PDF
N2-vocab-0392,N2,vocab,N2 Junbi Từ vựng,125,参考,さんこう,TITLE_IN_PDF
N2-vocab-0393,N2,vocab,N2 Junbi Từ vựng,126,汚染,おせん,TITLE_IN_PDF
N2-vocab-0394,N2,vocab,N2 Junbi Từ vựng,126,土地,とち,TITLE_IN_PDF
N2-vocab-0395,N2,vocab,N2 Junbi Từ vựng,126,公共,こうきょう,TITLE_IN_PDF
N2-vocab-0396,N2,vocab,N2 Junbi Từ vựng,126,本来,ほんらい,TITLE_IN_PDF
N2-vocab-0397,N2,vocab,N2 Junbi Từ vựng,127,理想,りそう,TITLE_IN_PDF
N2-vocab-0398,N2,vocab,N2 Junbi Từ vựng,127,大気,たいき,TITLE_IN_PDF
N2-vocab-0399,N2,vocab,N2 Junbi Từ vựng,127,名作,めいさく,TITLE_IN_PDF
N2-vocab-0400,N2,vocab,N2 Junbi Từ vựng,127,劇場,げきじょう,TITLE_IN_PDF
N2-vocab-0401,N2,vocab,N2 Junbi Từ vựng,128,休講,きゅうこう,TITLE_IN_PDF
N2-vocab-0402,N2,vocab,N2 Junbi Từ vựng,128,全身,ぜんしん,TITLE_IN_PDF
N2-vocab-0403,N2,vocab,N2 Junbi Từ vựng,128,能率,のうりつ,TITLE_IN_PDF
N2-vocab-0404,N2,vocab,N2 Junbi Từ vựng,129,(銀行)口座,ぎんこうこうざ,TITLE_IN_RAW_ONLY
N2-vocab-0405,N2,vocab,N2 Junbi Từ vựng,129,製造,せいぞう,TITLE_IN_PDF
N2-vocab-0406,N2,vocab,N2 Junbi Từ vựng,129,国会,こっかい,TITLE_IN_PDF
N2-vocab-0407,N2,vocab,N2 Junbi Từ vựng,129,図形,ずけい,TITLE_IN_PDF
N2-vocab-0408,N2,vocab,N2 Junbi Từ vựng,130,好き嫌い,すきらい,TITLE_IN_PDF
N2-vocab-0409,N2,vocab,N2 Junbi Từ vựng,130,思い込み,おもこみ,TITLE_IN_PDF
N2-vocab-0410,N2,vocab,N2 Junbi Từ vựng,130,通知,つうち,TITLE_IN_PDF
N2-vocab-0411,N2,vocab,N2 Junbi Từ vựng,131,反抗,はんこう,TITLE_IN_PDF
N2-vocab-0412,N2,vocab,N2 Junbi Từ vựng,131,無駄,むだ,TITLE_IN_PDF
N2-vocab-0413,N2,vocab,N2 Junbi Từ vựng,131,休暇,きゅうか,TITLE_IN_PDF
N2-vocab-0414,N2,vocab,N2 Junbi Từ vựng,132,眺める,ながめる,TITLE_IN_RAW_ONLY
N2-vocab-0415,N2,vocab,N2 Junbi Từ vựng,132,感心する,かんしんする,TITLE_IN_RAW_ONLY
N2-vocab-0416,N2,vocab,N2 Junbi Từ vựng,132,発揮,はっき,TITLE_IN_PDF
N2-vocab-0417,N2,vocab,N2 Junbi Từ vựng,132,尽きる,つきる,TITLE_IN_RAW_ONLY
N2-vocab-0418,N2,vocab,N2 Junbi Từ vựng,132,相次ぐ,あいつぐ,TITLE_IN_RAW_ONLY
N2-vocab-0419,N2,vocab,N2 Junbi Từ vựng,133,外す,はずす,TITLE_IN_PDF
N2-vocab-0420,N2,vocab,N2 Junbi Từ vựng,133,保つ,たもつ,TITLE_IN_PDF
N2-vocab-0421,N2,vocab,N2 Junbi Từ vựng,134,詰まる,つまる,TITLE_IN_PDF
N2-vocab-0422,N2,vocab,N2 Junbi Từ vựng,134,縮む,ちぢむ,TITLE_IN_RAW_ONLY
N2-vocab-0423,N2,vocab,N2 Junbi Từ vựng,134,叶う,かのう,TITLE_IN_RAW_ONLY
N2-vocab-0424,N2,vocab,N2 Junbi Từ vựng,135,追う,おう,TITLE_IN_RAW_ONLY
N2-vocab-0425,N2,vocab,N2 Junbi Từ vựng,135,俯く,うつむく,TITLE_IN_RAW_ONLY
N2-vocab-0426,N2,vocab,N2 Junbi Từ vựng,135,湿る,しめる,TITLE_IN_PDF
N2-vocab-0427,N2,vocab,N2 Junbi Từ vựng,135,誤る,あやまる,TITLE_IN_PDF
N2-vocab-0428,N2,vocab,N2 Junbi Từ vựng,136,塞ぐ,ふさぐ,TITLE_IN_PDF
N2-vocab-0429,N2,vocab,N2 Junbi Từ vựng,136,終える,おえる,TITLE_IN_RAW_ONLY
N2-vocab-0430,N2,vocab,N2 Junbi Từ vựng,136,偏る,かたよる,TITLE_IN_RAW_ONLY
N2-vocab-0431,N2,vocab,N2 Junbi Từ vựng,137,つまずく,,TITLE_IN_PDF
N2-vocab-0432,N2,vocab,N2 Junbi Từ vựng,137,目指す,めざす,TITLE_IN_RAW_ONLY
N2-vocab-0433,N2,vocab,N2 Junbi Từ vựng,137,蓄える,たくわえる,TITLE_IN_PDF
N2-vocab-0434,N2,vocab,N2 Junbi Từ vựng,138,異なる,ことなる,TITLE_IN_PDF
N2-vocab-0435,N2,vocab,N2 Junbi Từ vựng,138,面する,めん,TITLE_IN_PDF
N2-vocab-0436,N2,vocab,N2 Junbi Từ vựng,138,甘やかす,あま,TITLE_IN_RAW_ONLY
N2-vocab-0437,N2,vocab,N2 Junbi Từ vựng,139,にごる,,TITLE_IN_PDF
N2-vocab-0438,N2,vocab,N2 Junbi Từ vựng,139,つぶす,,TITLE_IN_PDF
N2-vocab-0439,N2,vocab,N2 Junbi Từ vựng,139,ささやく,,TITLE_IN_PDF
N2-vocab-0440,N2,vocab,N2 Junbi Từ vựng,140,生じる,しょう,TITLE_IN_PDF
N2-vocab-0441,N2,vocab,N2 Junbi Từ vựng,141,さびる,,TITLE_IN_PDF
N2-vocab-0442,N2,vocab,N2 Junbi Từ vựng,141,悔やむ,くやむ,TITLE_IN_RAW_ONLY
N2-vocab-0443,N2,vocab,N2 Junbi Từ vựng,141,譲る,ゆずる,TITLE_IN_PDF
N2-vocab-0444,N2,vocab,N2 Junbi Từ vựng,142,略す,りゃくす,TITLE_IN_RAW_ONLY
N2-vocab-0445,N2,vocab,N2 Junbi Từ vựng,142,覆う,おおう,TITLE_IN_RAW_ONLY
N2-vocab-0446,N2,vocab,N2 Junbi Từ vựng,142,接する,せっする,TITLE_IN_PDF
N2-vocab-0447,N2,vocab,N2 Junbi Từ vựng,143,衰える,おとろえる,TITLE_IN_PDF
N2-vocab-0448,N2,vocab,N2 Junbi Từ vựng,143,うなずく,,TITLE_IN_PDF
N2-vocab-0449,N2,vocab,N2 Junbi Từ vựng,143,染みる,しみる,TITLE_IN_PDF
N2-vocab-0450,N2,vocab,N2 Junbi Từ vựng,143,めくる,,TITLE_IN_PDF
N2-vocab-0451,N2,vocab,N2 Junbi Từ vựng,144,いじる,,TITLE_IN_PDF
N2-vocab-0452,N2,vocab,N2 Junbi Từ vựng,145,構う,かまう,TITLE_IN_RAW_ONLY
N2-vocab-0453,N2,vocab,N2 Junbi Từ vựng,145,納める,おさめる,TITLE_IN_PDF
N2-vocab-0454,N2,vocab,N2 Junbi Từ vựng,145,潜る,もぐる,TITLE_IN_RAW_ONLY
N2-vocab-0455,N2,vocab,N2 Junbi Từ vựng,145,埋まる,うまる,TITLE_IN_RAW_ONLY
N2-vocab-0456,N2,vocab,N2 Junbi Từ vựng,146,至る,いた,TITLE_IN_PDF
N2-vocab-0457,N2,vocab,N2 Junbi Từ vựng,146,挟む,はさむ,TITLE_IN_RAW_ONLY
N2-vocab-0458,N2,vocab,N2 Junbi Từ vựng,146,省く,はぶく,TITLE_IN_PDF
N2-vocab-0459,N2,vocab,N2 Junbi Từ vựng,147,傾く,かたむく,TITLE_IN_PDF
N2-vocab-0460,N2,vocab,N2 Junbi Từ vựng,147,添える,そえる,TITLE_IN_RAW_ONLY
N2-vocab-0461,N2,vocab,N2 Junbi Từ vựng,148,散らかる,ちらかる,TITLE_IN_RAW_ONLY
N2-vocab-0462,N2,vocab,N2 Junbi Từ vựng,148,抱える,かかえる,TITLE_IN_RAW_ONLY
N2-vocab-0463,N2,vocab,N2 Junbi Từ vựng,149,揃う,そろう,TITLE_IN_RAW_ONLY
N2-vocab-0464,N2,vocab,N2 Junbi Từ vựng,149,欠かす,か,TITLE_IN_PDF
N2-vocab-0465,N2,vocab,N2 Junbi Từ vựng,150,隠れる,かくれる,TITLE_IN_RAW_ONLY
N2-vocab-0466,N2,vocab,N2 Junbi Từ vựng,150,とらえる,,TITLE_IN_PDF
N2-vocab-0467,N2,vocab,N2 Junbi Từ vựng,151,招く,まねく,TITLE_IN_PDF
N2-vocab-0468,N2,vocab,N2 Junbi Từ vựng,151,似る,にる,TITLE_IN_RAW_ONLY
N2-vocab-0469,N2,vocab,N2 Junbi Từ vựng,151,崩れる,くずれる,TITLE_IN_RAW_ONLY
N2-vocab-0470,N2,vocab,N2 Junbi Từ vựng,151,睨む,にらむ,TITLE_IN_RAW_ONLY
N2-vocab-0471,N2,vocab,N2 Junbi Từ vựng,152,屈む,かかむ,TITLE_IN_RAW_ONLY
N2-vocab-0472,N2,vocab,N2 Junbi Từ vựng,152,訪ねる,たずねる,TITLE_IN_PDF
N2-vocab-0473,N2,vocab,N2 Junbi Từ vựng,152,狙う,ねらう,TITLE_IN_PDF
N2-vocab-0474,N2,vocab,N2 Junbi Từ vựng,153,生かす,い,TITLE_IN_PDF
N2-vocab-0475,N2,vocab,N2 Junbi Từ vựng,153,しびれる,,TITLE_IN_PDF
N2-vocab-0476,N2,vocab,N2 Junbi Từ vựng,153,まく,,TITLE_IN_PDF
N2-vocab-0477,N2,vocab,N2 Junbi Từ vựng,154,収める,おさめる,TITLE_IN_PDF
N2-vocab-0478,N2,vocab,N2 Junbi Từ vựng,154,扱う,あつかう,TITLE_IN_RAW_ONLY
N2-vocab-0479,N2,vocab,N2 Junbi Từ vựng,155,就く,つく,TITLE_IN_PDF
N2-vocab-0480,N2,vocab,N2 Junbi Từ vựng,155,恵まれる,めぐまれる,TITLE_IN_RAW_ONLY
N2-vocab-0481,N2,vocab,N2 Junbi Từ vựng,156,導く,みちびく,TITLE_IN_PDF
N2-vocab-0482,N2,vocab,N2 Junbi Từ vựng,156,努める,つとめる,TITLE_IN_PDF
N2-vocab-0483,N2,vocab,N2 Junbi Từ vựng,156,傷む,いたむ,TITLE_IN_PDF
N2-vocab-0484,N2,vocab,N2 Junbi Từ vựng,157,演じる,えんじる,TITLE_IN_PDF
N2-vocab-0485,N2,vocab,N2 Junbi Từ vựng,157,述べる,のべる,TITLE_IN_PDF
N2-vocab-0486,N2,vocab,N2 Junbi Từ vựng,157,けなす,,TITLE_IN_PDF
N2-vocab-0487,N2,vocab,N2 Junbi Từ vựng,157,築く,きずく,TITLE_IN_PDF
N2-vocab-0488,N2,vocab,N2 Junbi Từ vựng,158,限る,かぎる,TITLE_IN_PDF
N2-vocab-0489,N2,vocab,N2 Junbi Từ vựng,158,依頼する,いらいする,TITLE_IN_RAW_ONLY
N2-vocab-0490,N2,vocab,N2 Junbi Từ vựng,158,報じる,ほうじる,TITLE_IN_PDF
N2-vocab-0491,N2,vocab,N2 Junbi Từ vựng,159,詫びる,わびる,TITLE_IN_PDF
N2-vocab-0492,N2,vocab,N2 Junbi Từ vựng,159,威張る,いばる,TITLE_IN_RAW_ONLY
N2-vocab-0493,N2,vocab,N2 Junbi Từ vựng,160,破る,やぶる,TITLE_IN_PDF
N2-vocab-0494,N2,vocab,N2 Junbi Từ vựng,160,一致する,いっちする,TITLE_IN_RAW_ONLY
N2-vocab-0495,N2,vocab,N2 Junbi Từ vựng,160,主張する,しゅちょうする,TITLE_IN_PDF
N2-vocab-0496,N2,vocab,N2 Junbi Từ vựng,161,参る,まいる,TITLE_IN_RAW_ONLY
N2-vocab-0497,N2,vocab,N2 Junbi Từ vựng,161,くるむ,,TITLE_IN_PDF
N2-vocab-0498,N2,vocab,N2 Junbi Từ vựng,161,担ぐ,かつぐ,TITLE_IN_PDF
N2-vocab-0499,N2,vocab,N2 Junbi Từ vựng,162,移転する,いてんする,TITLE_IN_PDF
N2-vocab-0500,N2,vocab,N2 Junbi Từ vựng,162,及ぶ,およぶ,TITLE_IN_PDF
N2-vocab-0501,N2,vocab,N2 Junbi Từ vựng,163,済ます,すます,TITLE_IN_RAW_ONLY
N2-vocab-0502,N2,vocab,N2 Junbi Từ vựng,163,怠ける,なまける,TITLE_IN_RAW_ONLY
N2-vocab-0503,N2,vocab,N2 Junbi Từ vựng,164,調整する,ちょうせいする,TITLE_IN_RAW_ONLY
N2-vocab-0504,N2,vocab,N2 Junbi Từ vựng,164,貢献する,こうけんする,TITLE_IN_RAW_ONLY
N2-vocab-0505,N2,vocab,N2 Junbi Từ vựng,164,備える,そなえる,TITLE_IN_RAW_ONLY
N2-vocab-0506,N2,vocab,N2 Junbi Từ vựng,164,諦める,あきらめる,TITLE_IN_PDF
N2-vocab-0507,N2,vocab,N2 Junbi Từ vựng,165,あきれる,,TITLE_IN_PDF
N2-vocab-0508,N2,vocab,N2 Junbi Từ vựng,165,与える,あたえる,TITLE_IN_PDF
N2-vocab-0509,N2,vocab,N2 Junbi Từ vựng,165,温める,あたためる,TITLE_IN_PDF
N2-vocab-0510,N2,vocab,N2 Junbi Từ vựng,165,寛ぐ,くつろぐ,TITLE_IN_RAW_ONLY
N2-vocab-0511,N2,vocab,N2 Junbi Từ vựng,166,儲ける,もうける,TITLE_IN_RAW_ONLY
N2-vocab-0512,N2,vocab,N2 Junbi Từ vựng,166,控える,ひかえる,TITLE_IN_RAW_ONLY
N2-vocab-0513,N2,vocab,N2 Junbi Từ vựng,167,実る,みのる,TITLE_IN_PDF
N2-vocab-0514,N2,vocab,N2 Junbi Từ vựng,167,改める,あらためる,TITLE_IN_RAW_ONLY
N2-vocab-0515,N2,vocab,N2 Junbi Từ vựng,167,補う,おぎなう,TITLE_IN_PDF
