id,source,page,title,status,old_len,new_len
N3-vocab-0506,N3 Junbi Từ vựng,172,トレーニング,replaced,42,42
N3-vocab-0507,N3 Junbi Từ vựng,172,マッサージ,replaced,52,52
N3-vocab-0508,N3 Junbi Từ vựng,173,アドバイス,replaced,340,340
N3-vocab-0509,N3 Junbi Từ vựng,173,アイデア・,replaced,132,132
N3-vocab-0510,N3 Junbi Từ vựng,174,トップ,replaced,315,317
N3-vocab-0511,N3 Junbi Từ vựng,174,スピード,replaced,166,166
N3-vocab-0512,N3 Junbi Từ vựng,175,ラッシュ,replaced,88,88
N3-vocab-0513,N3 Junbi Từ vựng,175,バイク,replaced,53,53
N3-vocab-0514,N3 Junbi Từ vựng,175,ヘルメット,replaced,102,102
N3-vocab-0515,N3 Junbi Từ vựng,175,コンタクト,replaced,77,77
N3-vocab-0516,N3 Junbi Từ vựng,176,ガラス,replaced,105,105
N3-vocab-0517,N3 Junbi Từ vựng,176,プラスチック,replaced,84,86
N3-vocab-0518,N3 Junbi Từ vựng,176,ベランダ,replaced,44,44
N3-vocab-0519,N3 Junbi Từ vựng,176,ペット,replaced,134,134
N3-vocab-0520,N3 Junbi Từ vựng,176,ベンチ,replaced,55,55
N3-vocab-0521,N3 Junbi Từ vựng,177,デザイン,replaced,197,197
N3-vocab-0522,N3 Junbi Từ vựng,177,バーゲン/セール,replaced,125,139
N3-vocab-0523,N3 Junbi Từ vựng,178,パート,replaced,181,181
N3-vocab-0524,N3 Junbi Từ vựng,178,コンビニ,replaced,60,60
N3-vocab-0525,N3 Junbi Từ vựng,178,レジ,replaced,165,165
N3-vocab-0526,N3 Junbi Từ vựng,179,レシート,replaced,126,126
N3-vocab-0527,N3 Junbi Từ vựng,179,インスタント,replaced,129,129
N3-vocab-0528,N3 Junbi Từ vựng,179,ファストフード,replaced,114,114
N3-vocab-0529,N3 Junbi Từ vựng,180,フルーツ,replaced,85,85
N3-vocab-0530,N3 Junbi Từ vựng,180,デザート,replaced,52,52
N3-vocab-0531,N3 Junbi Từ vựng,180,インターネット,replaced,169,169
N3-vocab-0532,N3 Junbi Từ vựng,181,チャイム,replaced,94,94
N3-vocab-0533,N3 Junbi Từ vựng,181,アナウンス,replaced,136,136
N3-vocab-0534,N3 Junbi Từ vựng,181,メッセージ,replaced,168,168
N3-vocab-0535,N3 Junbi Từ vựng,182,パンフレット,replaced,122,122
N3-vocab-0536,N3 Junbi Từ vựng,182,カード,replaced,63,63
N3-vocab-0537,N3 Junbi Từ vựng,182,インタビュー,replaced,90,90
N3-vocab-0538,N3 Junbi Từ vựng,182,アンケット,replaced,79,79
N3-vocab-0539,N3 Junbi Từ vựng,183,データ,replaced,67,67
N3-vocab-0540,N3 Junbi Từ vựng,183,パーセント,replaced,81,81
N3-vocab-0541,N3 Junbi Từ vựng,184,濃い,replaced,70,58
N3-vocab-0542,N3 Junbi Từ vựng,184,薄い,replaced,34,47
N3-vocab-0543,N3 Junbi Từ vựng,184,酸っぱい,replaced,91,105
N3-vocab-0544,N3 Junbi Từ vựng,185,臭い,replaced,188,188
N3-vocab-0545,N3 Junbi Từ vựng,185,おかしい,replaced,185,185
N3-vocab-0546,N3 Junbi Từ vựng,186,かっこいい,replaced,110,110
N3-vocab-0547,N3 Junbi Từ vựng,186,うまい,replaced,188,188
N3-vocab-0548,N3 Junbi Từ vựng,186,親しい,replaced,83,83
N3-vocab-0549,N3 Junbi Từ vựng,187,詳しい,replaced,102,102
N3-vocab-0550,N3 Junbi Từ vựng,187,細かい,replaced,199,199
N3-vocab-0551,N3 Junbi Từ vựng,187,浅い,replaced,209,209
N3-vocab-0552,N3 Junbi Từ vựng,188,かたい,replaced,391,391
N3-vocab-0553,N3 Junbi Từ vựng,188,ぬるい,replaced,44,44
N3-vocab-0554,N3 Junbi Từ vựng,189,まぶしい,replaced,83,83
N3-vocab-0555,N3 Junbi Từ vựng,189,蒸し暑い,replaced,42,42
N3-vocab-0556,N3 Junbi Từ vựng,189,清潔(な),replaced,89,89
N3-vocab-0557,N3 Junbi Từ vựng,189,新鮮(な),replaced,172,172
N3-vocab-0558,N3 Junbi Từ vựng,190,豊か(な),replaced,195,195
N3-vocab-0559,N3 Junbi Từ vựng,190,立派(な),replaced,115,115
N3-vocab-0560,N3 Junbi Từ vựng,190,正確(な),replaced,172,172
N3-vocab-0561,N3 Junbi Từ vựng,191,確かな,replaced,203,203
N3-vocab-0562,N3 Junbi Từ vựng,191,重要な,replaced,51,65
N3-vocab-0563,N3 Junbi Từ vựng,192,必要な,replaced,201,201
N3-vocab-0564,N3 Junbi Từ vựng,192,もったいない,replaced,59,59
N3-vocab-0565,N3 Junbi Từ vựng,193,すごい,replaced,159,159
N3-vocab-0566,N3 Junbi Từ vựng,193,ひどい,replaced,226,226
N3-vocab-0567,N3 Junbi Từ vựng,193,激しい,replaced,100,100
N3-vocab-0568,N3 Junbi Từ vựng,194,そっくりな,replaced,70,70
N3-vocab-0569,N3 Junbi Từ vựng,194,急な,replaced,174,174
N3-vocab-0570,N3 Junbi Từ vựng,194,適当な,replaced,251,251
N3-vocab-0571,N3 Junbi Từ vựng,195,特別な,replaced,94,94
N3-vocab-0572,N3 Junbi Từ vựng,195,完全な,replaced,213,213
N3-vocab-0573,N3 Junbi Từ vựng,196,盛んな,replaced,189,189
N3-vocab-0574,N3 Junbi Từ vựng,196,さまざまな,replaced,71,71
N3-vocab-0575,N3 Junbi Từ vựng,196,可能な,replaced,224,225
N3-vocab-0576,N3 Junbi Từ vựng,197,不可能な,replaced,79,79
N3-vocab-0577,N3 Junbi Từ vựng,197,基本的な,replaced,88,88
N3-vocab-0578,N3 Junbi Từ vựng,197,国際的な,replaced,86,86
N3-vocab-0579,N3 Junbi Từ vựng,198,ばらばらな,replaced,93,93
N3-vocab-0580,N3 Junbi Từ vựng,198,ぼろぼろな,replaced,42,42
N3-vocab-0581,N3 Junbi Từ vựng,199,非常に,replaced,251,87
N3-vocab-0582,N3 Junbi Từ vựng,199,大変,replaced,150,328
N3-vocab-0583,N3 Junbi Từ vựng,200,ほとんど,replaced,184,184
N3-vocab-0584,N3 Junbi Từ vựng,200,大体,replaced,168,168
N3-vocab-0585,N3 Junbi Từ vựng,201,かなり,replaced,73,73
N3-vocab-0586,N3 Junbi Từ vựng,201,ずいぶん,replaced,192,192
N3-vocab-0587,N3 Junbi Từ vựng,201,けっこう,replaced,129,130
N3-vocab-0588,N3 Junbi Từ vựng,202,大分,replaced,151,151
N3-vocab-0589,N3 Junbi Từ vựng,202,もっと,replaced,80,80
N3-vocab-0590,N3 Junbi Từ vựng,202,すっかり,replaced,162,162
N3-vocab-0591,N3 Junbi Từ vựng,203,一杯,replaced,319,319
N3-vocab-0592,N3 Junbi Từ vựng,203,ぎりぎり,replaced,107,107
N3-vocab-0593,N3 Junbi Từ vựng,204,ぴったり,replaced,365,365
N3-vocab-0594,N3 Junbi Từ vựng,204,たいてい,replaced,82,82
N3-vocab-0595,N3 Junbi Từ vựng,205,同時に,replaced,243,243
N3-vocab-0596,N3 Junbi Từ vựng,205,前もって,replaced,101,101
N3-vocab-0597,N3 Junbi Từ vựng,205,すぐ(に),replaced,127,127
N3-vocab-0598,N3 Junbi Từ vựng,205,もうすぐ,replaced,68,68
N3-vocab-0599,N3 Junbi Từ vựng,206,突然,replaced,52,52
N3-vocab-0600,N3 Junbi Từ vựng,206,あっと言う間(に),replaced,151,151
N3-vocab-0601,N3 Junbi Từ vựng,206,いつの間にか,replaced,129,129
N3-vocab-0602,N3 Junbi Từ vựng,206,しばらく,replaced,85,95
N3-vocab-0603,N3 Junbi Từ vựng,207,ずっと,replaced,212,212
N3-vocab-0604,N3 Junbi Từ vựng,207,相変わらず,replaced,49,63
N3-vocab-0605,N3 Junbi Từ vựng,208,次々に/と,replaced,100,100
N3-vocab-0606,N3 Junbi Từ vựng,208,どんどん,replaced,123,123
N3-vocab-0607,N3 Junbi Từ vựng,208,ますます,replaced,138,138
N3-vocab-0608,N3 Junbi Từ vựng,209,やっと+た,replaced,195,195
N3-vocab-0609,N3 Junbi Từ vựng,209,とうとう~た,replaced,182,182
N3-vocab-0610,N3 Junbi Từ vựng,210,ついに,replaced,357,358
N3-vocab-0611,N3 Junbi Từ vựng,210,もちろん,replaced,123,123
N3-vocab-0612,N3 Junbi Từ vựng,211,やはり,replaced,301,301
N3-vocab-0613,N3 Junbi Từ vựng,211,きっと,replaced,161,162
N3-vocab-0614,N3 Junbi Từ vựng,212,ぜひ,replaced,133,133
N3-vocab-0615,N3 Junbi Từ vựng,212,なるべく,replaced,119,119
N3-vocab-0616,N3 Junbi Từ vựng,212,案外,replaced,116,116
N3-vocab-0617,N3 Junbi Từ vựng,213,もしかすると/,replaced,178,178
N3-vocab-0618,N3 Junbi Từ vựng,213,まさか,replaced,148,148
N3-vocab-0619,N3 Junbi Từ vựng,213,うっかり,replaced,93,93
N3-vocab-0620,N3 Junbi Từ vựng,213,つい,replaced,91,91
N3-vocab-0621,N3 Junbi Từ vựng,214,思わず,replaced,69,69
N3-vocab-0622,N3 Junbi Từ vựng,214,ほっとする,replaced,77,77
N3-vocab-0623,N3 Junbi Từ vựng,214,いらいら,replaced,42,56
N3-vocab-0624,N3 Junbi Từ vựng,215,のんびり,replaced,196,196
N3-vocab-0625,N3 Junbi Từ vựng,215,実は,replaced,83,83
N3-vocab-0626,N3 Junbi Từ vựng,215,読書,replaced,63,63
N3-vocab-0627,N3 Junbi Từ vựng,216,演奏,replaced,77,77
N3-vocab-0628,N3 Junbi Từ vựng,216,芸術,replaced,109,109
N3-vocab-0629,N3 Junbi Từ vựng,216,検査,replaced,164,164
N3-vocab-0630,N3 Junbi Từ vựng,216,血液,replaced,88,88
N3-vocab-0631,N3 Junbi Từ vựng,217,治療,replaced,79,79
N3-vocab-0632,N3 Junbi Từ vựng,217,症状,replaced,151,155
N3-vocab-0633,N3 Junbi Từ vựng,217,予防,replaced,197,197
N3-vocab-0634,N3 Junbi Từ vựng,218,栄養,replaced,112,112
N3-vocab-0635,N3 Junbi Từ vựng,218,手術,replaced,171,171
N3-vocab-0636,N3 Junbi Từ vựng,218,死亡,replaced,128,128
N3-vocab-0637,N3 Junbi Từ vựng,219,命,replaced,106,106
N3-vocab-0638,N3 Junbi Từ vựng,219,一生,replaced,103,103
N3-vocab-0639,N3 Junbi Từ vựng,219,誤解,replaced,46,46
N3-vocab-0640,N3 Junbi Từ vựng,219,後悔,replaced,57,57
N3-vocab-0641,N3 Junbi Từ vựng,220,訳,replaced,340,354
N3-vocab-0642,N3 Junbi Từ vựng,221,態度,replaced,118,118
N3-vocab-0643,N3 Junbi Từ vựng,221,癖,replaced,153,153
N3-vocab-0644,N3 Junbi Từ vựng,221,礼儀,replaced,262,265
N3-vocab-0645,N3 Junbi Từ vựng,222,文句,replaced,78,78
N3-vocab-0646,N3 Junbi Từ vựng,222,表情,replaced,118,118
N3-vocab-0647,N3 Junbi Từ vựng,222,表面,replaced,126,126
N3-vocab-0648,N3 Junbi Từ vựng,223,禁煙する,replaced,178,178
N3-vocab-0649,N3 Junbi Từ vựng,223,禁止する,replaced,144,144
N3-vocab-0650,N3 Junbi Từ vựng,223,完成,replaced,82,82
N3-vocab-0651,N3 Junbi Từ vựng,224,課題,replaced,183,183
N3-vocab-0652,N3 Junbi Từ vựng,224,例外,replaced,106,106
N3-vocab-0653,N3 Junbi Từ vựng,224,基本,replaced,60,60
N3-vocab-0654,N3 Junbi Từ vựng,225,記録,replaced,287,288
N3-vocab-0655,N3 Junbi Từ vựng,225,状態,replaced,151,151
N3-vocab-0656,N3 Junbi Từ vựng,226,出来事,replaced,83,83
N3-vocab-0657,N3 Junbi Từ vựng,226,場面,replaced,126,126
N3-vocab-0658,N3 Junbi Từ vựng,226,機会,replaced,160,165
N3-vocab-0659,N3 Junbi Từ vựng,227,距離,replaced,113,113
N3-vocab-0660,N3 Junbi Từ vựng,227,提案,replaced,96,96
N3-vocab-0661,N3 Junbi Từ vựng,228,(を)やり取り,replaced,75,75
N3-vocab-0662,N3 Junbi Từ vựng,228,知識,replaced,222,241
N3-vocab-0663,N3 Junbi Từ vựng,229,実力,replaced,162,162
N3-vocab-0664,N3 Junbi Từ vựng,229,手段,replaced,269,269
N3-vocab-0665,N3 Junbi Từ vựng,230,代表,replaced,199,199
N3-vocab-0666,N3 Junbi Từ vựng,230,影響,replaced,168,168
N3-vocab-0667,N3 Junbi Từ vựng,231,効果,replaced,175,203
N3-vocab-0668,N3 Junbi Từ vựng,231,印象,replaced,157,157
N3-vocab-0669,N3 Junbi Từ vựng,232,印,replaced,215,215
N3-vocab-0670,N3 Junbi Từ vựng,232,合図,replaced,97,97
N3-vocab-0671,N3 Junbi Từ vựng,232,共通,replaced,150,150
N3-vocab-0672,N3 Junbi Từ vựng,233,強調,replaced,63,63
N3-vocab-0673,N3 Junbi Từ vựng,233,省略,replaced,70,70
N3-vocab-0674,N3 Junbi Từ vựng,233,挑戦,replaced,126,126
N3-vocab-0675,N3 Junbi Từ vựng,234,やる気,replaced,119,121
N3-vocab-0676,N3 Junbi Từ vựng,234,勇気,replaced,143,143
N3-vocab-0677,N3 Junbi Từ vựng,234,資格,replaced,196,196
N3-vocab-0678,N3 Junbi Từ vựng,235,申請する,replaced,126,126
N3-vocab-0679,N3 Junbi Từ vựng,235,本人,replaced,69,69
N3-vocab-0680,N3 Junbi Từ vựng,235,契約,replaced,286,286
N3-vocab-0681,N3 Junbi Từ vựng,236,証明,replaced,163,177
N3-vocab-0682,N3 Junbi Từ vựng,236,変更,replaced,194,194
N3-vocab-0683,N3 Junbi Từ vựng,237,保存,replaced,136,136
N3-vocab-0684,N3 Junbi Từ vựng,237,保護,replaced,289,289
N3-vocab-0685,N3 Junbi Từ vựng,238,環境,replaced,173,173
N3-vocab-0686,N3 Junbi Từ vựng,238,資源,replaced,223,223
N3-vocab-0687,N3 Junbi Từ vựng,239,不足,replaced,213,214
N3-vocab-0688,N3 Junbi Từ vựng,239,平均,replaced,211,211
N3-vocab-0689,N3 Junbi Từ vựng,240,割合,replaced,239,240
N3-vocab-0690,N3 Junbi Từ vựng,240,商売,replaced,65,65
N3-vocab-0691,N3 Junbi Từ vựng,240,商品,replaced,65,65
N3-vocab-0692,N3 Junbi Từ vựng,241,質,replaced,112,112
N3-vocab-0693,N3 Junbi Từ vựng,241,型,replaced,167,167
N3-vocab-0694,N3 Junbi Từ vựng,241,生産,replaced,209,209
N3-vocab-0695,N3 Junbi Từ vựng,242,消費,replaced,209,211
N3-vocab-0696,N3 Junbi Từ vựng,242,物価,replaced,197,197
N3-vocab-0697,N3 Junbi Từ vựng,243,倒産,replaced,39,39
N3-vocab-0698,N3 Junbi Từ vựng,243,携帯,replaced,144,145
N3-vocab-0699,N3 Junbi Từ vựng,243,現代,replaced,89,89
N3-vocab-0700,N3 Junbi Từ vựng,243,世紀,replaced,36,36
N3-vocab-0701,N3 Junbi Từ vựng,244,文化,replaced,131,131
N3-vocab-0702,N3 Junbi Từ vựng,244,都市,replaced,218,232
N3-vocab-0703,N3 Junbi Từ vựng,245,地方,replaced,295,295
N3-vocab-0704,N3 Junbi Từ vựng,245,戦争,replaced,115,115
N3-vocab-0705,N3 Junbi Từ vựng,246,平和,replaced,222,222
N3-vocab-0706,N3 Junbi Từ vựng,246,(が)上る,replaced,156,156
N3-vocab-0707,N3 Junbi Từ vựng,246,(が)下る,replaced,121,123
N3-vocab-0708,N3 Junbi Từ vựng,247,(が)進む,replaced,433,433
N3-vocab-0709,N3 Junbi Từ vựng,248,(が)通る,replaced,410,410
N3-vocab-0710,N3 Junbi Từ vựng,249,越える,replaced,149,149
N3-vocab-0711,N3 Junbi Từ vựng,249,(が)過ぎる,replaced,174,174
N3-vocab-0712,N3 Junbi Từ vựng,249,(を)過ごす,replaced,139,139
N3-vocab-0713,N3 Junbi Từ vựng,250,意味1,replaced,3,140
N3-vocab-0714,N3 Junbi Từ vựng,250,(が)移る,replaced,193,52
N3-vocab-0715,N3 Junbi Từ vựng,250,(を)連れる,replaced,130,130
N3-vocab-0716,N3 Junbi Từ vựng,250,寄る,replaced,189,189
N3-vocab-0717,N3 Junbi Từ vựng,251,(を)寄せる,replaced,81,81
N3-vocab-0718,N3 Junbi Từ vựng,251,(に・を)与える,replaced,188,188
N3-vocab-0719,N3 Junbi Từ vựng,252,(を)得る,replaced,96,96
N3-vocab-0720,N3 Junbi Từ vựng,252,(が)向く,replaced,198,212
N3-vocab-0721,N3 Junbi Từ vựng,253,向け,replaced,240,240
N3-vocab-0722,N3 Junbi Từ vựng,253,勧める,replaced,97,97
N3-vocab-0723,N3 Junbi Từ vựng,253,薦める,replaced,125,125
N3-vocab-0724,N3 Junbi Từ vựng,254,(を・に) 任,replaced,96,96
N3-vocab-0725,N3 Junbi Từ vựng,254,(を)守る,replaced,166,166
N3-vocab-0726,N3 Junbi Từ vựng,254,(を) 争う,replaced,156,156
N3-vocab-0727,N3 Junbi Từ vựng,255,(を)望む,replaced,280,280
N3-vocab-0728,N3 Junbi Từ vựng,256,(を)信じる,replaced,227,227
N3-vocab-0729,N3 Junbi Từ vựng,256,(が)通じる,replaced,193,193
N3-vocab-0730,N3 Junbi Từ vựng,257,(が)飽きる,replaced,100,100
N3-vocab-0731,N3 Junbi Từ vựng,257,(を)思いつく,replaced,75,75
N3-vocab-0732,N3 Junbi Từ vựng,257,(を)思いやる,replaced,116,116
N3-vocab-0733,N3 Junbi Từ vựng,258,(が) 熱中する,replaced,196,196
N3-vocab-0734,N3 Junbi Từ vựng,258,(を)暮らす,replaced,192,192
N3-vocab-0735,N3 Junbi Từ vựng,258,(を)巻く,replaced,53,53
N3-vocab-0736,N3 Junbi Từ vựng,259,(を)結ぶ,replaced,192,192
N3-vocab-0737,N3 Junbi Từ vựng,259,(が)済む,replaced,338,338
N3-vocab-0738,N3 Junbi Từ vựng,260,出来る,not_found,451,
N3-vocab-0739,N3 Junbi Từ vựng,261,(が)切れる,replaced,224,224
N3-vocab-0740,N3 Junbi Từ vựng,261,(を)切らす,replaced,68,68
N3-vocab-0741,N3 Junbi Từ vựng,261,(が)伝わる,replaced,294,294
N3-vocab-0742,N3 Junbi Từ vựng,262,(が)続く,replaced,171,171
N3-vocab-0743,N3 Junbi Từ vựng,262,(を)続ける,replaced,164,164
N3-vocab-0744,N3 Junbi Từ vựng,263,(が)つながる,replaced,391,7
N3-vocab-0745,N3 Junbi Từ vựng,263,(を)つなぐ,replaced,60,444
N3-vocab-0746,N3 Junbi Từ vựng,264,(を)つなげる,replaced,41,41
N3-vocab-0747,N3 Junbi Từ vựng,264,(が)伸びる,replaced,408,408
N3-vocab-0748,N3 Junbi Từ vựng,265,(が)延びる,replaced,348,348
N3-vocab-0749,N3 Junbi Từ vựng,266,(が)重なる,replaced,275,275
N3-vocab-0750,N3 Junbi Từ vựng,266,(が)広がる,replaced,229,229
N3-vocab-0751,N3 Junbi Từ vựng,267,(を)広げる,replaced,149,149
N3-vocab-0752,N3 Junbi Từ vựng,267,(が)載る,replaced,152,152
N3-vocab-0753,N3 Junbi Từ vựng,268,(が)そろう,replaced,273,287
N3-vocab-0754,N3 Junbi Từ vựng,269,そろえる,replaced,130,130
N3-vocab-0755,N3 Junbi Từ vựng,269,(が)まとまる,replaced,141,141
N3-vocab-0756,N3 Junbi Từ vựng,269,(を)まとめる,replaced,164,164
N3-vocab-0757,N3 Junbi Từ vựng,270,(が)付く,replaced,399,399
N3-vocab-0758,N3 Junbi Từ vựng,271,(を)付ける,replaced,170,170
N3-vocab-0759,N3 Junbi Từ vựng,271,(が)溜まる,replaced,128,137
N3-vocab-0760,N3 Junbi Từ vựng,271,交じる,replaced,70,61
N3-vocab-0761,N3 Junbi Từ vựng,272,まざる,replaced,146,146
N3-vocab-0762,N3 Junbi Từ vựng,272,(を)まぜる,replaced,175,243
N3-vocab-0763,N3 Junbi Từ vựng,272,(を)解く,replaced,186,118
N3-vocab-0764,N3 Junbi Từ vựng,273,(を)溶かす,replaced,159,159
N3-vocab-0765,N3 Junbi Từ vựng,273,(を)含む,replaced,80,80
N3-vocab-0766,N3 Junbi Từ vựng,273,(を)含める,replaced,59,59
N3-vocab-0767,N3 Junbi Từ vựng,273,(が)抜ける,replaced,178,178
N3-vocab-0768,N3 Junbi Từ vựng,274,(を)抜く,replaced,206,206
N3-vocab-0769,N3 Junbi Từ vựng,274,(が) 現れる,too_short,138,0
N3-vocab-0770,N3 Junbi Từ vựng,274,(を) 現す,replaced,58,126
N3-vocab-0771,N3 Junbi Từ vựng,274,(が) 現れる,replaced,67,138
N3-vocab-0772,N3 Junbi Từ vựng,275,(を) 表す,replaced,107,107
N3-vocab-0773,N3 Junbi Từ vựng,275,(が)散る,replaced,98,98
N3-vocab-0774,N3 Junbi Từ vựng,275,(が)明ける,replaced,83,83
N3-vocab-0775,N3 Junbi Từ vựng,275,(が・を)差す,replaced,104,104
N3-vocab-0776,N3 Junbi Từ vựng,276,パートナー,replaced,96,96
N3-vocab-0777,N3 Junbi Từ vựng,276,リーダー,replaced,135,149
N3-vocab-0778,N3 Junbi Từ vựng,277,ボランティア,replaced,173,173
N3-vocab-0779,N3 Junbi Từ vựng,277,コミュニケーション,replaced,118,118
N3-vocab-0780,N3 Junbi Từ vựng,277,ユーモア,replaced,66,66
N3-vocab-0781,N3 Junbi Từ vựng,278,ショック,replaced,149,149
N3-vocab-0782,N3 Junbi Từ vựng,278,ストレス,replaced,268,268
N3-vocab-0783,N3 Junbi Từ vựng,279,バランス,replaced,122,122
N3-vocab-0784,N3 Junbi Từ vựng,279,レベル,replaced,179,113
N3-vocab-0785,N3 Junbi Từ vựng,279,アップ,replaced,158,225
N3-vocab-0786,N3 Junbi Từ vựng,280,ダウン,replaced,98,102
N3-vocab-0787,N3 Junbi Từ vựng,280,プラス,replaced,305,306
N3-vocab-0788,N3 Junbi Từ vựng,280,イメージ,replaced,143,139
N3-vocab-0789,N3 Junbi Từ vựng,281,コンテスト,replaced,105,105
N3-vocab-0790,N3 Junbi Từ vựng,281,マスコミ,replaced,77,77
N3-vocab-0791,N3 Junbi Từ vựng,281,プライバシー,replaced,100,100
N3-vocab-0792,N3 Junbi Từ vựng,281,オフィス,replaced,45,45
N3-vocab-0793,N3 Junbi Từ vựng,282,ルール,replaced,195,195
N3-vocab-0794,N3 Junbi Từ vựng,282,マナー,replaced,204,205
N3-vocab-0795,N3 Junbi Từ vựng,283,ミス,replaced,158,172
N3-vocab-0796,N3 Junbi Từ vựng,284,スケジュール,replaced,236,236
N3-vocab-0797,N3 Junbi Từ vựng,284,タイトル,replaced,92,92
N3-vocab-0798,N3 Junbi Từ vựng,284,テーマ,replaced,153,153
N3-vocab-0799,N3 Junbi Từ vựng,285,ストーリー,replaced,46,46
N3-vocab-0800,N3 Junbi Từ vựng,285,ヒット,replaced,175,175
N3-vocab-0801,N3 Junbi Từ vựng,285,ブランド,replaced,110,110
N3-vocab-0802,N3 Junbi Từ vựng,286,レンタル,replaced,177,177
N3-vocab-0803,N3 Junbi Từ vựng,286,リサイクル,replaced,181,181
N3-vocab-0804,N3 Junbi Từ vựng,286,ラベル,replaced,58,58
N3-vocab-0805,N3 Junbi Từ vựng,287,タイプ,replaced,152,152
N3-vocab-0806,N3 Junbi Từ vựng,287,スタイル,replaced,149,149
N3-vocab-0807,N3 Junbi Từ vựng,287,セット,replaced,160,160
N3-vocab-0808,N3 Junbi Từ vựng,288,ウイルス,replaced,130,130
N3-vocab-0809,N3 Junbi Từ vựng,288,ロボット,replaced,90,90
N3-vocab-0810,N3 Junbi Từ vựng,288,エネルギー,replaced,246,246
N3-vocab-0811,N3 Junbi Từ vựng,289,デジタル,replaced,56,56
N3-vocab-0812,N3 Junbi Từ vựng,289,マイク,replaced,47,47
N3-vocab-0813,N3 Junbi Từ vựng,289,ブレーキ,replaced,212,212
N3-vocab-0814,N3 Junbi Từ vựng,289,ペンキ,replaced,32,32
N3-vocab-0815,N3 Junbi Từ vựng,290,(が)炊ける,replaced,72,72
N3-vocab-0816,N3 Junbi Từ vựng,290,(が)煮える,replaced,73,87
N3-vocab-0817,N3 Junbi Từ vựng,291,(を)炒める,replaced,44,44
N3-vocab-0818,N3 Junbi Từ vựng,291,(が)焼ける,replaced,118,118
N3-vocab-0819,N3 Junbi Từ vựng,291,(を)ゆでる,replaced,94,94
N3-vocab-0820,N3 Junbi Từ vựng,291,(を)揚げる,replaced,55,55
N3-vocab-0821,N3 Junbi Từ vựng,292,(を)蒸す,replaced,27,27
N3-vocab-0822,N3 Junbi Từ vựng,292,ぐっすり,replaced,81,81
N3-vocab-0823,N3 Junbi Từ vựng,292,きちんと,replaced,112,112
N3-vocab-0824,N3 Junbi Từ vựng,292,しっかり,replaced,178,178
N3-vocab-0825,N3 Junbi Từ vựng,293,はっきり,replaced,204,204
N3-vocab-0826,N3 Junbi Từ vựng,293,じっと,replaced,119,119
N3-vocab-0827,N3 Junbi Từ vựng,293,そっと,replaced,156,156
N3-vocab-0828,N3 Junbi Từ vựng,294,別々に,replaced,61,61
N3-vocab-0829,N3 Junbi Từ vựng,294,それぞれ,replaced,74,74
N3-vocab-0830,N3 Junbi Từ vựng,294,互いに,replaced,163,163
N3-vocab-0831,N3 Junbi Từ vựng,294,直接,replaced,172,172
N3-vocab-0832,N3 Junbi Từ vựng,295,本当に,replaced,193,193
N3-vocab-0833,N3 Junbi Từ vựng,295,必ず,replaced,130,130
N3-vocab-0834,N3 Junbi Từ vựng,295,絶対(に),replaced,211,211
N3-vocab-0835,N3 Junbi Từ vựng,296,特に,replaced,117,117
N3-vocab-0836,N3 Junbi Từ vựng,296,ただ,replaced,108,108
N3-vocab-0837,N3 Junbi Từ vựng,297,少なくとも,replaced,139,139
N3-vocab-0838,N3 Junbi Từ vựng,297,決して,replaced,106,120
N3-vocab-0839,N3 Junbi Từ vựng,298,少しも,replaced,128,128
N3-vocab-0840,N3 Junbi Từ vựng,298,ちっとも,replaced,69,69
N3-vocab-0841,N3 Junbi Từ vựng,298,全く,replaced,104,104
N3-vocab-0842,N3 Junbi Từ vựng,298,とても,replaced,90,90
N3-vocab-0843,N3 Junbi Từ vựng,299,どんなに,replaced,144,144
N3-vocab-0844,N3 Junbi Từ vựng,299,どうしても,replaced,183,183
N3-vocab-0845,N3 Junbi Từ vựng,299,まるで,replaced,130,130
N3-vocab-0846,N3 Junbi Từ vựng,300,一体(何),replaced,94,94
N3-vocab-0847,N3 Junbi Từ vựng,300,別に,replaced,142,142
N3-vocab-0848,N3 Junbi Từ vựng,300,たった,replaced,112,112
N3-vocab-0849,N3 Junbi Từ vựng,301,ほんの,replaced,311,311
N3-vocab-0850,N3 Junbi Từ vựng,301,それで,replaced,262,262
N3-vocab-0851,N3 Junbi Từ vựng,302,そこで,replaced,267,273
N3-vocab-0852,N3 Junbi Từ vựng,302,A そのうえ、B,replaced,146,146
N3-vocab-0853,N3 Junbi Từ vựng,302,また,replaced,148,148
N3-vocab-0854,N3 Junbi Từ vựng,303,または,replaced,114,114
N3-vocab-0855,N3 Junbi Từ vựng,303,A それともB?,replaced,106,106
N3-vocab-0856,N3 Junbi Từ vựng,303,つまり,replaced,135,135
N3-kanji-0001,N3 Junbi Hán tự,5,仕,replaced,118,118
N3-kanji-0002,N3 Junbi Hán tự,5,任,replaced,116,138
N3-kanji-0003,N3 Junbi Hán tự,6,信,replaced,130,130
N3-kanji-0004,N3 Junbi Hán tự,6,伸,replaced,96,96
N3-kanji-0005,N3 Junbi Hán tự,6,代,replaced,194,194
N3-kanji-0006,N3 Junbi Hán tự,7,付,replaced,115,115
N3-kanji-0007,N3 Junbi Hán tự,7,件,replaced,126,126
N3-kanji-0008,N3 Junbi Hán tự,7,位,replaced,113,113
